body_subsite	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque
OTU97443	811.123986095017	0	0	0	412.371134020619	0	2400	715.563506261181	0	0	0	1059.32203389831	0	0	0	0	0	0	0	0	0	0	0	591.016548463357	0	0	0	0	809.225166902691	391.542678151919	229.990800367985	786.988457502623	802.997858672377	2603.55029585799	222.518914107699	427.533133817871	0	0	0	444.444444444444	0	1207.72946859903	751.201923076923	0	0	528.960592435864	473.634354278497	865.276455827637	421.822272215973	605.021679943531	0	259.112109172569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222.074172773706	0	0	450.856627592426	0	0	238.891543239369	0	0	0	0	0	129.533678756477	0	73.6702519522617	0	0	0	0	0	191.644308164048	416.290848539513	0	0	0	0	0	0	0	0	0	0	219.97360316762	127.356087620988	0	1003.41159943809	0	0	0	0	0	0	945.626477541371	216.755175029804	0	0	213.037920749893	276.052449965493	0	0	174.094707520891	0	0	0	0	0	182.515057492243	0	812.083807048887	280.373831775701	0	201.979398101394	314.564328405159	0	0	202.224469160768	0	0	632.511068943707	90.0900900900901	0	0	226.79165406713	397.101161520897	0	0	5806.16346583296	1274.90039840637	0	146.09203798393	498.753117206982	537.923614846692	537.15308863026	271.22321670735	0	412.427825130602	2382.37045860631	330.03300330033	0	909.504320145521	233.699462491236	160.978750804894	180.995475113122	163.639338897071	0	0	150.579731968077	0	0	0	0	365.764447695684	0	0	617.474529175671	1095.29025191676	0	393.80414807036	0	0	410.088168956326	436.109899694723	0	0	0	2174.96375060416	344.47123665174	0	0	436.585898275486	917.431192660551	0	180.34265103697	0	0	518.403317781234	487.923883874116	208.289939595918	0	0	0	229.147571035747	12740.1019208154	4436.37830207703	679.694137638063	443.557329784875	0	0	1271.86009538951	490.436488474743	0	0	0	0	136.017410228509	0	0	0	0	0	0	0
OTU9744315	0	0	436.205016357688	318.167356029271	824.742268041237	668.896321070234	0	0	77.5133710565072	0	0	211.864406779661	0	395.882818685669	188.96447467876	267.308206361935	301.295570955107	0	0	0	0	315.109500551442	292.782901478554	443.262411347518	0	0	0	0	0	195.771339075959	0	262.329485834208	0	0	222.518914107699	0	469.483568075117	0	0	0	0	402.576489533011	600.961538461538	408.74718986307	0	1586.88177730759	0	0	984.251968503937	1411.71725320157	0	345.482812230092	0	0	0	274.01013837512	0	0	0	0	0	486.854917234664	0	246.487552378605	409.50040950041	571.591883395256	0	0	0	0	0	0	0	358.80875493362	2516.77852348993	123.319768158836	0	226.124971734379	222.074172773706	404.040404040404	0	225.428313796213	0	0	716.674629718108	1449.27536231884	0	0	0	0	0	0	294.681007809047	522.037437541949	797.448165869219	0	750.46904315197	0	191.644308164048	138.763616179838	0	0	1719.19770773639	930.232558139535	160.436386972565	0	181.933957973256	1206.27261761158	332.944897619444	915.918666422422	0	0	0	802.729279550472	0	107.52688172043	335.457900033546	598.563447725459	0	371.47102526003	2994.48384554768	325.132762544706	214.132762312634	166.333998669328	0	138.026224982747	1168.22429906542	123.502531801902	522.284122562674	453.82346267302	0	1293.66106080207	0	127.828198900678	0	337.325012649688	81.2083807048887	280.373831775701	0	201.979398101394	471.846492607738	0	0	0	674.005841383959	205.423171733772	105.418511490618	360.36036036036	0	0	151.194436044754	297.825871140673	0	0	0	0	235.128144838937	1022.64426588751	332.502078137988	179.307871615564	179.05102954342	135.611608353675	0	0	0	0	0	0	467.398924982473	0	0	0	0	237.529691211401	0	312.061163988142	0	0	356.887937187723	731.528895391368	13671.3895103157	7474.06955460647	308.737264587836	0	181.719062329638	0	165.727543917799	803.427959292983	0	0	5977.58405977584	7741.59103043246	0	241.662638956017	0	341.705108491372	411.692054343351	1309.75769482646	550.45871559633	3267.97385620915	721.370604147881	650.759219088937	0	259.201658890617	243.961941937058	1249.73963757551	301.750150875075	433.839479392625	447.527411053927	458.295142071494	196.001568012544	1411.57491429724	169.923534409516	0	201.288244766506	0	0	0	1130.62485867189	1127.39571589628	0	0	136.017410228509	284.292821606254	0	0	0	0	0	865.051903114187
OTU9744327	0	0	218.102508178844	0	0	0	400	0	0	0	0	211.864406779661	0	0	0	0	0	0	0	230.680507497117	0	0	0	0	0	192.418703097941	0	0	606.918875177018	391.542678151919	0	0	0	710.059171597633	1780.15131286159	3206.49850363403	0	0	179.533213644524	444.444444444444	0	402.576489533011	0	0	0	0	0	0	1124.85939257593	100.836946657255	526.454330086865	259.112109172569	0	0	0	0	1161.44018583043	4953.99858457183	1853.56811862836	414.593698175788	0	0	0	1478.92531427163	819.000819000819	0	0	2103.04942166141	0	0	0	979.431929480901	0	0	0	616.598840794179	0	0	666.222518321119	0	0	0	0	1240.69478908189	238.891543239369	0	0	423.370025402202	1692.04737732657	1451.37880986938	388.60103626943	2673.79679144385	0	0	4784.68899521531	6825.9385665529	0	0	0	0	1048.2180293501	0	2292.26361031519	4651.16279069767	160.436386972565	142.918393597256	0	0	0	0	0	0	0	0	3112.84046692607	4838.70967741936	0	0	27266.9625871909	19316.4933135215	0	0	107.066381156317	0	0	0	0	0	0	226.91173133651	0	2587.32212160414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356.887937187723	0	0	0	308.737264587836	0	0	0	0	0	0	0	498.13200498132	266.951414842499	0	0	0	0	0	0	0	0	0	216.919739696312	0	0	0	0	150.875075437538	433.839479392625	0	0	0	0	0	0	0	0	317.965023847377	0	75.3749905781262	0	0	0	0	639.658848614073	11517.6151761518	2979.14597815293	6993.00699300699	3344.48160535117	1112.34705228031	0
OTU9744337	0	1031.28222756961	0	159.083678014636	0	0	1400	357.78175313059	155.026742113014	764.720876879939	0	211.864406779661	0	1187.64845605701	0	0	903.886712865321	2730.99681383705	1151.74200978981	692.041522491349	0	0	0	0	1409.9400775467	1154.51221858765	0	0	9508.39571110662	5873.14017227878	0	262.329485834208	1338.32976445396	946.745562130178	3337.78371161549	5344.16417272339	234.741784037559	768.935024990388	1974.86535008977	444.444444444444	916.800366720147	1610.30595813205	0	0	0	1057.92118487173	315.756236185665	519.165873496582	2249.71878515186	1714.22809317334	789.681495130297	431.853515287614	0	0	0	0	3484.32055749129	5661.71266808209	7877.66450417053	3731.34328358209	658.761528326746	486.854917234664	2617.80104712042	2218.38797140744	2047.50204750205	0	0	1752.54118471784	747.94315632012	0	0	3917.7277179236	0	717.617509867241	1677.85234899329	1109.87791342952	0	0	1110.37086386853	0	0	1577.99819657349	1533.74233128834	0	2627.80697563306	1159.42028985507	0	423.370025402202	1692.04737732657	1451.37880986938	2979.27461139896	2673.79679144385	0	0	797.448165869219	0	2626.64165103189	8130.08130081301	0	138.763616179838	2096.43605870021	2120.89077412513	0	0	962.618321835392	142.918393597256	0	0	0	183.183733284484	0	0	0	401.364639775236	311.284046692607	537.634408602151	1174.10265011741	5586.59217877095	1268.23081800888	1857.35512630015	0	108.377587514902	535.331905781585	499.001996007984	213.037920749893	0	0	1358.52784982092	1218.66295264624	2496.02904470161	0	0	625.390869293308	894.797392304742	2555.2108048914	1686.62506324844	0	0	0	403.958796202787	471.846492607738	0	1108.89332446219	404.448938321537	224.668613794653	410.846343467543	0	270.27027027027	0	2906.97674418605	151.194436044754	0	0	0	223.313979455114	478.08764940239	0	0	166.251039068994	717.231486462256	358.10205908684	1220.50447518308	0	0	297.796307325789	990.09900990099	1160.42935886278	1819.00864029104	0	160.978750804894	180.995475113122	0	489.596083231334	0	0	0	0	0	0	0	0	0	617.474529175671	273.822562979189	181.719062329638	0	0	0	0	218.054949847362	249.06600249066	266.951414842499	0	724.987916868052	0	0	0	0	0	0	0	867.678958785249	413.907284768212	0	0	2916.05915434285	301.750150875075	433.839479392625	2013.87334974267	2520.62328139322	0	0	509.770603228547	221.778664892437	0	0	317.965023847377	245.218244237371	0	676.437429537768	0	0	136.017410228509	710.732054015636	1355.0135501355	993.04865938431	0	0	3893.21468298109	2595.15570934256
OTU9744343	0	171.880371261602	0	159.083678014636	0	0	200	0	232.540113169522	254.90695895998	0	0	0	0	0	0	602.591141910214	682.749203459263	287.935502447452	1384.0830449827	0	157.554750275721	0	0	0	0	0	0	606.918875177018	1761.94205168363	0	262.329485834208	0	0	0	0	0	768.935024990388	179.533213644524	0	0	402.576489533011	0	0	0	1586.88177730759	0	0	0	100.836946657255	0	0	0	0	0	0	0	1415.42816702052	4633.9202965709	829.187396351575	0	0	0	246.487552378605	0	0	0	0	0	1267.42712294043	1259.44584382872	1958.8638589618	0	358.80875493362	5872.48322147651	1356.51744974719	0	0	222.074172773706	0	0	0	0	0	1911.13234591495	579.710144927536	0	0	0	0	259.067357512953	891.26559714795	0	0	797.448165869219	0	750.46904315197	1451.80023228804	0	208.145424269756	0	1060.44538706257	0	0	0	0	90.9669789866279	0	166.472448809722	0	0	0	0	0	466.92607003891	322.58064516129	335.457900033546	598.563447725459	634.115409004439	742.942050520059	0	0	963.597430406852	582.168995342648	0	138.026224982747	0	370.507595405706	348.189415041783	0	0	0	0	0	730.060229968972	337.325012649688	0	0	239.923224568138	0	0	0	0	0	224.668613794653	0	0	90.0900900900901	0	0	75.5972180223768	0	0	0	0	0	0	0	498.753117206982	358.615743231128	0	271.22321670735	0	0	0	0	145.053669857847	0	0	0	0	0	0	237.529691211401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241.662638956017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225.479143179256	0	1805.05415162455	0	71.0732054015636	0	0	0	0	4449.38820912125	6055.36332179931
OTU9744367	0	1031.28222756961	0	159.083678014636	0	222.965440356745	2000	0	232.540113169522	509.813917919959	0	0	0	0	0	0	0	1137.91533909877	1727.61301468471	4382.92964244521	0	0	0	147.754137115839	176.242509693338	192.418703097941	0	0	8699.17054420392	5090.05481597494	229.990800367985	1049.31794333683	0	946.745562130178	1557.63239875389	3634.0316374519	234.741784037559	384.467512495194	897.666068222621	888.888888888889	1146.00045840018	402.576489533011	0	0	316.455696202532	2909.28325839725	0	259.582936748291	1124.85939257593	2218.41282645961	263.227165043432	431.853515287614	0	0	0	0	6968.64111498258	7077.14083510262	25486.5616311399	4975.12437810945	1317.52305665349	486.854917234664	1308.90052356021	3204.33818092186	1638.00163800164	0	0	350.508236943568	0	0	2518.89168765743	4897.15964740451	0	1076.42626480086	1677.85234899329	4316.19188555925	0	226.124971734379	444.148345547413	134.680134680135	0	1127.14156898106	0	3722.08436724566	3344.48160535117	869.565217391304	0	423.370025402202	0	0	3238.34196891192	2673.79679144385	0	0	0	2047.78156996587	1125.70356472795	1161.44018583043	0	277.527232359675	0	0	0	0	160.436386972565	142.918393597256	272.900936959884	0	0	183.183733284484	0	0	0	200.682319887618	778.210116731518	2580.64516129032	2683.66320026837	997.605746209098	634.115409004439	1485.88410104012	315.208825847124	433.510350059608	1498.92933618844	1247.50499001996	426.075841499787	966.183574879227	0	247.005063603804	522.284122562674	680.73519400953	0	0	208.463623097769	639.140994503387	730.060229968972	674.650025299376	0	0	0	403.958796202787	0	0	665.335994677312	1213.34681496461	449.337227589306	0	0	0	412.881915772089	792.811839323467	0	99.2752903802244	0	0	0	159.362549800797	0	0	997.506234413965	0	0	0	0	137.475941710201	893.388921977367	990.09900990099	145.053669857847	454.75216007276	0	160.978750804894	0	0	0	237.529691211401	0	0	0	0	0	365.764447695684	0	0	0	273.822562979189	0	0	0	0	1845.39676030347	1308.32969908417	0	0	0	0	0	0	0	218.292949137743	0	0	541.027953110911	433.839479392625	0	0	0	624.869818787753	301.750150875075	578.452639190166	447.527411053927	0	0	0	0	221.778664892437	0	0	317.965023847377	0	0	450.958286358512	1828.15356489945	1805.05415162455	272.034820457018	710.732054015636	2032.52032520325	993.04865938431	0	0	3337.04115684093	9515.57093425605
OTU9744375	0	0	8724.10032715376	5249.76137448298	0	0	0	0	0	0	0	0	0	0	0	534.616412723871	0	0	575.871004894904	0	0	157.554750275721	0	295.508274231678	0	0	0	0	0	0	0	0	0	236.686390532544	0	0	469.483568075117	0	0	444.444444444444	0	0	0	0	0	264.480296217932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	838.926174496644	0	0	0	2442.81590051077	0	11881.1881188119	676.284941388638	0	0	716.674629718108	0	0	0	0	0	0	0	3241.49108589951	8725.48288462973	0	0	4878.0487804878	2903.60046457607	0	277.527232359675	0	0	0	0	0	0	0	402.090872537193	0	366.367466568969	2199.7360316762	1273.56087620988	933.852140077821	1404.77623921333	0	0	0	2992.81723862729	0	371.47102526003	0	0	0	0	0	0	4672.89719626168	3581.57342225516	174.094707520891	226.91173133651	0	0	0	0	912.575287461216	505.987518974532	0	0	719.769673704415	1817.81458291254	0	0	0	202.224469160768	224.668613794653	0	316.255534471853	810.810810810811	0	0	529.180526156637	99.2752903802244	0	0	0	0	0	876.552227903579	166.251039068994	179.307871615564	0	406.834825061025	0	0	0	0	145.053669857847	0	0	0	0	0	2692.77845777234	1425.17814726841	0	0	945.77553593947	800.640512409928	356.887937187723	1463.05779078274	0	0	4013.58443964187	1369.11281489595	181.719062329638	0	0	1606.85591858597	0	0	0	0	0	0	0	0	0	0	0	0	0	216.919739696312	4552.98013245033	12441.6796267496	731.885825811174	208.289939595918	0	0	223.763705526964	0	0	0	0	0	0	0	0	0	1432.1248209844	450.958286358512	0	0	0	0	0	0	0	0	0	0
OTU9744380	0	0	218.102508178844	0	0	0	0	0	155.026742113014	0	0	211.864406779661	0	0	0	267.308206361935	0	227.583067819754	0	0	0	157.554750275721	439.174352217831	738.770685579196	176.242509693338	577.256109293823	0	0	404.612583451345	0	229.990800367985	0	267.665952890792	473.372781065089	222.518914107699	427.533133817871	0	0	179.533213644524	0	0	0	300.480769230769	204.373594931535	0	0	0	173.055291165527	140.607424071991	705.858626600786	526.454330086865	172.741406115046	1367.61487964989	2510.98556183302	670.690811535882	274.01013837512	0	707.714083510262	1390.17608897127	414.593698175788	0	1947.41966893866	0	0	409.50040950041	2286.36753358102	0	350.508236943568	0	0	0	979.431929480901	0	0	0	0	0	0	0	0	0	225.428313796213	0	1240.69478908189	0	0	0	1270.1100762066	0	0	0	0	0	74.5767767917071	0	0	750.46904315197	0	0	208.145424269756	1048.2180293501	0	1719.19770773639	930.232558139535	2085.67303064335	857.510361583536	0	0	332.944897619444	366.367466568969	0	127.356087620988	0	602.046959662854	0	322.58064516129	0	0	1902.34622701332	371.47102526003	315.208825847124	650.265525089412	0	0	0	0	194.704049844237	123.502531801902	174.094707520891	0	0	2587.32212160414	625.390869293308	1278.28198900677	0	0	81.2083807048887	93.4579439252336	479.846449136276	0	0	0	0	0	674.005841383959	410.846343467543	210.837022981235	270.27027027027	0	264.270613107822	75.5972180223768	198.550580760449	0	0	0	159.362549800797	940.512579355749	438.27611395179	0	0	0	135.611608353675	164.17665407979	274.951883420401	0	0	0	0	0	160.978750804894	0	0	0	0	0	156.030581994071	0	0	0	0	497.141436738752	610.12812690665	308.737264587836	0	0	0	331.455087835598	0	0	0	0	0	0	0	0	341.705108491372	411.692054343351	436.585898275486	550.45871559633	251.382604323781	360.68530207394	0	0	0	243.961941937058	0	1357.87567893784	1590.74475777296	0	0	588.004704037632	0	509.770603228547	665.335994677312	0	204.457166223676	0	0	150.749981156252	225.479143179256	5484.46069469835	1805.05415162455	2040.26115342764	71.0732054015636	677.506775067751	0	0	0	0	0
OTU9744386	0	171.880371261602	0	0	0	0	0	0	0	0	0	211.864406779661	0	0	0	0	0	0	0	0	0	0	292.782901478554	295.508274231678	0	0	0	0	404.612583451345	587.314017227878	0	0	267.665952890792	236.686390532544	0	427.533133817871	0	0	0	0	0	0	1051.68269230769	1430.61516452074	0	0	0	0	140.607424071991	0	0	86.3707030575229	1367.61487964989	1255.49278091651	670.690811535882	2397.5887107823	1161.44018583043	1415.42816702052	2780.35217794254	5389.71807628524	0	486.854917234664	0	492.97510475721	1228.50122850123	0	0	2804.06589554855	0	0	1259.44584382872	0	0	7176.17509867241	3355.70469798658	2343.07559501788	0	150.749981156252	0	0	0	225.428313796213	0	0	0	579.710144927536	0	0	0	5805.5152394775	1165.80310880829	0	73.6702519522617	74.5767767917071	0	0	750.46904315197	0	0	0	0	4241.78154825027	0	0	802.181934862827	142.918393597256	3456.74520149186	1608.36349014877	0	0	0	0	0	0	311.284046692607	107.52688172043	0	0	0	1114.41307578009	0	0	107.066381156317	83.166999334664	0	0	0	123.502531801902	0	0	0	2587.32212160414	208.463623097769	127.828198900678	0	505.987518974532	324.833522819555	0	0	201.979398101394	0	0	0	0	0	205.423171733772	0	0	0	0	0	0	0	0	0	0	0	0	332.502078137988	179.307871615564	0	0	0	137.475941710201	0	0	0	151.584053357587	0	0	0	0	244.798041615667	0	0	0	0	0	356.887937187723	0	0	0	0	0	0	0	165.727543917799	535.618639528656	0	218.054949847362	0	266.951414842499	0	241.662638956017	344.47123665174	0	0	0	0	0	0	0	0	0	0	0	150.875075437538	0	447.527411053927	229.147571035747	0	0	0	0	0	0	0	0	75.3749905781262	0	1828.15356489945	0	136.017410228509	0	1355.0135501355	993.04865938431	4195.8041958042	6688.96321070234	0	865.051903114187
OTU9744391	0	859.40185630801	0	159.083678014636	0	0	3000	2504.47227191413	77.5133710565072	509.813917919959	0	2118.64406779661	0	395.882818685669	0	0	301.295570955107	682.749203459263	863.806507342355	692.041522491349	0	0	0	147.754137115839	176.242509693338	384.837406195882	0	0	202.306291725673	195.771339075959	459.981600735971	1311.64742917104	267.665952890792	236.686390532544	222.518914107699	0	704.225352112676	1153.40253748558	1615.79892280072	888.888888888889	458.400183360073	805.152979066023	0	204.373594931535	632.911392405063	5025.1256281407	0	432.638227913818	703.037120359955	605.021679943531	0	0	0	0	0	0	0	707.714083510262	926.78405931418	2487.56218905473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246.639536317672	0	0	444.148345547413	0	0	901.713255184851	0	0	1194.45771619685	289.855072463768	0	0	0	0	129.533678756477	0	0	0	797.448165869219	682.59385665529	750.46904315197	2322.88037166086	0	208.145424269756	0	0	0	0	320.872773945131	857.510361583536	0	0	0	183.183733284484	0	0	0	0	0	0	3019.12110030191	2992.81723862729	0	0	0	0	642.398286937902	582.168995342648	426.075841499787	276.052449965493	0	1235.02531801902	174.094707520891	907.64692534604	0	0	1250.78173858662	2556.56397801355	182.515057492243	0	81.2083807048887	0	239.923224568138	201.979398101394	786.410821012897	167.757087736957	0	0	449.337227589306	0	0	180.18018018018	0	1321.35306553911	0	0	0	0	0	0	0	0	166.251039068994	896.53935807782	1253.35720680394	135.611608353675	0	0	595.592614651578	330.03300330033	725.268349289237	303.168106715174	0	0	361.990950226244	163.639338897071	244.798041615667	0	0	0	0	800.640512409928	0	1097.29334308705	0	0	1543.68632293918	2190.58050383352	0	0	0	0	205.044084478163	218.054949847362	0	0	0	1208.31319478009	0	0	0	873.171796550971	0	0	0	0	0	259.201658890617	0	208.289939595918	150.875075437538	0	223.763705526964	916.590284142988	0	201.65355918532	1699.23534409516	665.335994677312	603.864734299517	2249.02882846044	0	245.218244237371	0	1127.39571589628	0	0	136.017410228509	142.146410803127	677.506775067751	993.04865938431	0	0	0	0
OTU9744394	695.249130938586	1031.28222756961	1744.82006543075	1749.92045816099	412.371134020619	0	0	0	0	1019.62783583992	0	423.728813559322	0	0	377.928949357521	1603.84923817161	301.295570955107	0	863.806507342355	1153.40253748558	0	157.554750275721	585.565802957107	591.016548463357	0	577.256109293823	195.007800312012	0	202.306291725673	783.085356303837	229.990800367985	262.329485834208	1873.66167023555	710.059171597633	890.075656430797	641.299700726806	234.741784037559	0	0	444.444444444444	0	0	2403.84615384615	4087.4718986307	0	1057.92118487173	789.390590464162	86.5276455827637	984.251968503937	504.184733286276	789.681495130297	172.741406115046	3008.75273522976	3138.73195229127	0	342.5126729689	9291.52148664344	2123.14225053079	0	3731.34328358209	0	486.854917234664	0	1232.43776189302	2457.00245700246	2857.95941697628	1177.85630153121	6309.14826498423	0	0	0	0	0	4664.51381413706	0	1726.4767542237	775.193798449612	1055.24986809377	222.074172773706	0	0	1577.99819657349	0	0	955.566172957477	2028.98550724638	0	1270.1100762066	0	0	777.20207253886	1782.5311942959	3315.16133785178	3057.64784845999	0	0	375.234521575985	2903.60046457607	574.932924492143	1318.25435370846	5241.09014675052	1060.44538706257	573.065902578797	930.232558139535	0	428.755180791768	1091.60374783953	4020.90872537193	3828.86632262361	1282.28613299139	219.97360316762	382.068262862965	155.642023346304	401.364639775236	2334.63035019455	2473.11827956989	335.457900033546	399.042298483639	2536.46163601776	4457.65230312036	0	216.755175029804	214.132762312634	83.166999334664	0	138.026224982747	1168.22429906542	617.51265900951	3481.89415041783	2949.85250737463	2109.70464135021	5174.64424320828	1042.31811548885	383.484596702032	0	1349.30005059875	1055.70894916355	373.831775700935	479.846449136276	0	314.564328405159	0	665.335994677312	202.224469160768	1123.34306897326	2259.65488907149	948.76660341556	1261.26126126126	412.881915772089	792.811839323467	377.986090111884	794.202323041795	0	762.7765064836	669.941938365342	318.725099601594	705.384434516812	146.09203798393	166.251039068994	358.615743231128	0	0	328.35330815958	412.427825130602	297.796307325789	990.09900990099	1885.69770815202	1515.84053357587	701.098387473709	1609.78750804894	361.990950226244	163.639338897071	244.798041615667	950.118764845606	451.739195904231	156.030581994071	4728.87767969735	800.640512409928	0	0	994.282873477504	0	926.211793763507	273.822562979189	1453.75249863711	525.072197427146	994.365263506795	5623.99571505088	0	218.054949847362	1245.3300124533	266.951414842499	0	241.662638956017	1377.88494660696	683.410216982744	0	0	0	754.147812971342	1262.39855725879	433.839479392625	0	1555.2099533437	4147.35301292998	1666.31951676734	754.375377187689	1156.90527838033	9174.31192660551	5957.83684692942	980.007840062721	201.65355918532	169.923534409516	443.557329784875	0	613.371498671028	1589.82511923688	2206.96419813634	829.124896359388	1352.87485907554	1828.15356489945	0	0	355.366027007818	1355.0135501355	3475.67030784508	2797.2027972028	1672.24080267559	1112.34705228031	0
